"year","tournaments","sec","date","kickoff","home","score","away","venue","att","broadcast"
"2023","Ｊ１","第２７節第１日","09/16(土)","","浦和","vs","京都","埼玉"," ","ＤＡＺＮ　９／１５（金）　ｏｒ　９／１６（土）　※３　ＡＦＣチャンピオンズリーグ２０２３／２０２４に出場しなかったチームの試合は、９／１７（日）に開催する可能性があります"
"2023","Ｊ１","第２７節第１日","09/16(土)","","川崎Ｆ","vs","FC東京","等々力"," ","ＤＡＺＮ　９／１５（金）　ｏｒ　９／１６（土）"
"2023","Ｊ１","第２７節第１日","09/16(土)","","横浜FM","vs","鳥栖","ニッパツ"," ","ＤＡＺＮ　９／１５（金）　ｏｒ　９／１６（土）"
"2023","Ｊ１","第２７節第１日","09/16(土)","","横浜FC","vs","柏","ニッパツ"," ","ＤＡＺＮ　９／１６（土）　ｏｒ　９／１７（日）"
"2023","Ｊ１","第２７節第１日","09/16(土)","","Ｇ大阪","vs","新潟","パナスタ"," ","ＤＡＺＮ　９／１６（土）　ｏｒ　９／１７（日）"
"2023","Ｊ１","第２７節第１日","09/16(土)","","広島","vs","神戸","Ｅスタ"," ","ＤＡＺＮ　９／１５（金）　ｏｒ　９／１６（土）　※３　ＡＦＣチャンピオンズリーグ２０２３／２０２４に出場しなかったチームの試合は、９／１７（日）に開催する可能性があります"
"2023","Ｊ１","第２７節第１日","09/16(土)","","福岡","vs","名古屋","ベススタ"," ","ＤＡＺＮ　９／１６（土）　ｏｒ　９／１７（日）"
"2023","Ｊ２","第３５節第１日","09/16(土)","","仙台","vs","水戸","ユアスタ"," ","ＤＡＺＮ　９／１６（土）　ｏｒ　９／１７（日）"
"2023","Ｊ２","第３５節第１日","09/16(土)","","秋田","vs","長崎","ソユスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第１日","09/16(土)","","山形","vs","岡山","ＮＤスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第１日","09/16(土)","","栃木","vs","千葉","栃木グ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第１日","09/16(土)","","大宮","vs","熊本","ＮＡＣＫ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第１日","09/16(土)","","甲府","vs","東京Ｖ","ＪＩＴス"," ","ＤＡＺＮ　９／１５（金）　ｏｒ　９／１６（土）"
"2023","Ｊ２","第３５節第１日","09/16(土)","","磐田","vs","山口","ヤマハ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第１日","09/16(土)","","大分","vs","徳島","レゾド"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第１日","09/16(土)","","八戸","vs","奈良","プラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第１日","09/16(土)","","相模原","vs","岐阜","ギオンス"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第１日","09/16(土)","","鳥取","vs","福島","Ａｘｉｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第１日","09/16(土)","","今治","vs","長野","里山Ｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第１日","09/16(土)","","北九州","vs","沼津","ミクスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第１日","09/16(土)","","鹿児島","vs","讃岐","白波スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第２日","09/17(日)","","群馬","vs","いわき","正田スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第２日","09/17(日)","","金沢","vs","清水","石川西部"," ","ＤＡＺＮ"
"2023","Ｊ２","第３５節第２日","09/17(日)","","藤枝","vs","町田","藤枝サ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第２日","09/17(日)","","富山","vs","FC大阪","富山"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第２日","09/17(日)","","宮崎","vs","松本","ユニスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第２日","09/17(日)","","琉球","vs","愛媛","タピスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２７節第３日","09/18(月・祝)","","YS横浜","vs","岩手","ニッパツ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３４節第３日","09/20(水)","","清水","vs","山形","アイスタ"," ","ＤＡＺＮ　※１　２０２３ＪリーグＹＢＣルヴァンカップにおいて清水がグループステージで敗退した場合、開催日が９月９日（土）に変更となる可能性があります"
"2023","Ｊ２","第３４節第３日","09/20(水)","","磐田","vs","大宮","ヤマハ"," ","ＤＡＺＮ　※２　２０２３ＪリーグＹＢＣルヴァンカップにおいて磐田がグループステージで敗退した場合、開催日が９月９日（土）に変更となる可能性があります"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","鹿島","vs","横浜FM","カシマ"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","柏","vs","福岡","三協Ｆ柏"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","FC東京","vs","鳥栖","味スタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","湘南","vs","川崎Ｆ","国立"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","新潟","vs","横浜FC","デンカＳ"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","名古屋","vs","札幌","豊田ス"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","京都","vs","広島","サンガＳ"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","Ｇ大阪","vs","浦和","パナスタ"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ１","第２８節第１日","09/23(土・祝)","","神戸","vs","Ｃ大阪","ノエスタ"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ２","第３６節第１日","09/23(土・祝)","","秋田","vs","山形","ソユスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第１日","09/23(土・祝)","","いわき","vs","金沢","いわきＧ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第１日","09/23(土・祝)","","水戸","vs","大分","Ｋｓスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第１日","09/23(土・祝)","","千葉","vs","仙台","フクアリ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第１日","09/23(土・祝)","","清水","vs","甲府","アイスタ"," ","ＤＡＺＮ　９／２３（土・祝）　ｏｒ　９／２４（日）"
"2023","Ｊ２","第３６節第１日","09/23(土・祝)","","山口","vs","群馬","みらスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第１日","09/23(土・祝)","","長崎","vs","町田","トラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第１日","09/23(土・祝)","","岩手","vs","宮崎","いわスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第１日","09/23(土・祝)","","長野","vs","富山","長野Ｕ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第１日","09/23(土・祝)","","奈良","vs","琉球","ロートＦ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第１日","09/23(土・祝)","","愛媛","vs","鹿児島","ニンスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第１日","09/23(土・祝)","","今治","vs","八戸","里山Ｓ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第２日","09/24(日)","","東京Ｖ","vs","藤枝","味スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第２日","09/24(日)","","岡山","vs","磐田","Ｃスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第２日","09/24(日)","","徳島","vs","大宮","鳴門大塚"," ","ＤＡＺＮ"
"2023","Ｊ２","第３６節第２日","09/24(日)","","熊本","vs","栃木","えがおＳ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第２日","09/24(日)","","福島","vs","相模原","とうスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第２日","09/24(日)","","松本","vs","岐阜","サンアル"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第２日","09/24(日)","","沼津","vs","鳥取","愛鷹"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第２日","09/24(日)","","FC大阪","vs","北九州","花園"," ","ＤＡＺＮ"
"2023","Ｊ３","第２８節第２日","09/24(日)","","讃岐","vs","YS横浜","ピカスタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第２９節第１日","09/30(土)","","札幌","vs","柏","札幌ド"," ","ＤＡＺＮ　９／３０（土）　ｏｒ　１０／１（日）"
"2023","Ｊ１","第２９節第１日","09/30(土)","","浦和","vs","横浜FC","埼玉"," ","ＤＡＺＮ　９／２９（金）　ｏｒ　９／３０（土）　※４　ＡＦＣチャンピオンズリーグ２０２３／２０２４に出場しなかったチームの試合は、１０／１（日）に開催する可能性があります"
"2023","Ｊ１","第２９節第１日","09/30(土)","","FC東京","vs","Ｇ大阪","味スタ"," ","ＤＡＺＮ　９／３０（土）　ｏｒ　１０／１（日）"
"2023","Ｊ１","第２９節第１日","09/30(土)","","川崎Ｆ","vs","新潟","等々力"," ","ＤＡＺＮ　９／２９（金）　ｏｒ　９／３０（土）"
"2023","Ｊ１","第２９節第１日","09/30(土)","","横浜FM","vs","神戸","日産ス"," ","ＤＡＺＮ　９／２９（金）　ｏｒ　９／３０（土）"
"2023","Ｊ１","第２９節第１日","09/30(土)","","Ｃ大阪","vs","湘南","ヨドコウ"," ","ＤＡＺＮ　９／３０（土）　ｏｒ　１０／１（日）"
"2023","Ｊ１","第２９節第１日","09/30(土)","","広島","vs","名古屋","Ｅスタ"," ","ＤＡＺＮ　９／２９（金）　ｏｒ　９／３０（土）　※４　ＡＦＣチャンピオンズリーグ２０２３／２０２４に出場しなかったチームの試合は、１０／１（日）に開催する可能性があります"
"2023","Ｊ１","第２９節第１日","09/30(土)","","福岡","vs","鹿島","ベススタ"," ","ＤＡＺＮ　９／３０（土）　ｏｒ　１０／１（日）"
"2023","Ｊ１","第２９節第１日","09/30(土)","","鳥栖","vs","京都","駅スタ"," ","ＤＡＺＮ　９／３０（土）　ｏｒ　１０／１（日）"
"2023","Ｊ２","第３７節第１日","09/30(土)","","仙台","vs","熊本","ユアスタ"," ","ＤＡＺＮ　９／３０（土）　ｏｒ　１０／１（日）"
"2023","Ｊ２","第３７節第１日","09/30(土)","","甲府","vs","水戸","ＪＩＴス"," ","ＤＡＺＮ　９／２９（金）　ｏｒ　９／３０（土）"
"2023","Ｊ２","第３７節第１日","09/30(土)","","藤枝","vs","清水","藤枝サ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第１日","09/30(土)","","大分","vs","大宮","レゾド"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第１日","09/30(土)","","八戸","vs","松本","プラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第１日","09/30(土)","","相模原","vs","北九州","ギオンス"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第１日","09/30(土)","","琉球","vs","長野","タピスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第２日","10/01(日)","","山形","vs","徳島","ＮＤスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第２日","10/01(日)","","栃木","vs","秋田","栃木グ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第２日","10/01(日)","","群馬","vs","東京Ｖ","正田スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第２日","10/01(日)","","町田","vs","いわき","Ｇスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第２日","10/01(日)","","磐田","vs","長崎","ヤマハ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第２日","10/01(日)","","岡山","vs","千葉","Ｃスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３７節第２日","10/01(日)","","山口","vs","金沢","●未定●"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第２日","10/01(日)","","富山","vs","愛媛","富山"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第２日","10/01(日)","","沼津","vs","岩手","愛鷹"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第２日","10/01(日)","","岐阜","vs","福島","長良川"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第２日","10/01(日)","","鳥取","vs","今治","ヤジン"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第２日","10/01(日)","","讃岐","vs","FC大阪","ピカスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第２日","10/01(日)","","宮崎","vs","奈良","ユニスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第２９節第２日","10/01(日)","","鹿児島","vs","YS横浜","白波スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第１日","10/07(土)","","大宮","vs","山口","ＮＡＣＫ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第１日","10/07(土)","","東京Ｖ","vs","大分","味スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第１日","10/07(土)","","清水","vs","磐田","アイスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第１日","10/07(土)","","長崎","vs","藤枝","トラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第１日","10/07(土)","","琉球","vs","讃岐","タピスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第２日","10/08(日)","","山形","vs","栃木","ＮＤスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第２日","10/08(日)","","いわき","vs","仙台","いわきＧ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第２日","10/08(日)","","群馬","vs","岡山","正田スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第２日","10/08(日)","","千葉","vs","水戸","フクアリ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第２日","10/08(日)","","町田","vs","甲府","Ｇスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第２日","10/08(日)","","金沢","vs","秋田","石川西部"," ","ＤＡＺＮ"
"2023","Ｊ２","第３８節第２日","10/08(日)","","徳島","vs","熊本","鳴門大塚"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","福島","vs","今治","とうスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","YS横浜","vs","奈良","ニッパツ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","松本","vs","岩手","サンアル"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","長野","vs","八戸","長野Ｕ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","岐阜","vs","沼津","長良川"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","鳥取","vs","相模原","ヤジン"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","愛媛","vs","宮崎","ニンスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第２日","10/08(日)","","北九州","vs","富山","ミクスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第１日","10/14(土)","","岩手","vs","琉球","北上"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第１日","10/14(土)","","奈良","vs","福島","ロートＦ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","八戸","vs","鹿児島","プラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","松本","vs","長野","サンアル"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","富山","vs","沼津","富山"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","FC大阪","vs","岐阜","花園"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","讃岐","vs","鳥取","ピカスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","愛媛","vs","北九州","ニンスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","今治","vs","YS横浜","里山Ｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３１節第２日","10/15(日)","","宮崎","vs","相模原","ユニスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第１日","10/20(金)","","甲府","vs","長崎","ＪＩＴス"," ","ＤＡＺＮ"
"2023","Ｊ１","第３０節第１日","10/21(土)","","浦和","vs","柏","埼玉"," ","ＤＡＺＮ　１０／２０（金）　ｏｒ　１０／２１（土）　※５　ＡＦＣチャンピオンズリーグ２０２３／２０２４に出場しなかったチームの試合は、１０／２２（日）に開催する可能性があります"
"2023","Ｊ１","第３０節第１日","10/21(土)","","川崎Ｆ","vs","福岡","等々力"," ","ＤＡＺＮ　１０／２０（金）　ｏｒ　１０／２１（土）"
"2023","Ｊ１","第３０節第１日","10/21(土)","","横浜FM","vs","札幌","日産ス"," ","ＤＡＺＮ　１０／２０（金）　ｏｒ　１０／２１（土）"
"2023","Ｊ１","第３０節第１日","10/21(土)","","横浜FC","vs","FC東京","ニッパツ"," ","ＤＡＺＮ　１０／２１（土）　ｏｒ　１０／２２（日）"
"2023","Ｊ１","第３０節第１日","10/21(土)","","新潟","vs","鳥栖","デンカＳ"," ","ＤＡＺＮ　１０／２１（土）　ｏｒ　１０／２２（日）"
"2023","Ｊ１","第３０節第１日","10/21(土)","","京都","vs","湘南","サンガＳ"," ","ＤＡＺＮ　１０／２１（土）　ｏｒ　１０／２２（日）"
"2023","Ｊ１","第３０節第１日","10/21(土)","","Ｇ大阪","vs","名古屋","パナスタ"," ","ＤＡＺＮ　１０／２１（土）　ｏｒ　１０／２２（日）"
"2023","Ｊ１","第３０節第１日","10/21(土)","","神戸","vs","鹿島","国立"," ","ＤＡＺＮ　１０／２１（土）　ｏｒ　１０／２２（日）"
"2023","Ｊ１","第３０節第１日","10/21(土)","","広島","vs","Ｃ大阪","Ｅスタ"," ","ＤＡＺＮ　１０／２０（金）　ｏｒ　１０／２１（土）　※５　ＡＦＣチャンピオンズリーグ２０２３／２０２４に出場しなかったチームの試合は、１０／２２（日）に開催する可能性があります"
"2023","Ｊ２","第３９節第２日","10/21(土)","","いわき","vs","清水","いわきＧ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第１日","10/21(土)","","相模原","vs","愛媛","ギオンス"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第１日","10/21(土)","","琉球","vs","今治","タピスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","秋田","vs","仙台","ソユスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","水戸","vs","群馬","Ｋｓスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","栃木","vs","大分","カンセキ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","東京Ｖ","vs","千葉","味スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","金沢","vs","山形","石川西部"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","藤枝","vs","大宮","藤枝サ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","山口","vs","岡山","みらスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","徳島","vs","磐田","鳴門大塚"," ","ＤＡＺＮ"
"2023","Ｊ２","第３９節第３日","10/22(日)","","熊本","vs","町田","えがおＳ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","福島","vs","八戸","とうスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","YS横浜","vs","宮崎","ニッパツ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","長野","vs","FC大阪","長野Ｕ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","沼津","vs","松本","愛鷹"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","岐阜","vs","奈良","長良川"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","鳥取","vs","富山","Ａｘｉｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","讃岐","vs","北九州","ピカスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３２節第２日","10/22(日)","","鹿児島","vs","岩手","白波スタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３１節第１日","10/28(土)","","札幌","vs","横浜FC","札幌ド"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","鹿島","vs","浦和","カシマ"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","柏","vs","川崎Ｆ","三協Ｆ柏"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","FC東京","vs","広島","味スタ"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","湘南","vs","神戸","レモンＳ"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","名古屋","vs","鳥栖","●未定●"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","京都","vs","新潟","サンガＳ"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","Ｃ大阪","vs","Ｇ大阪","ヨドコウ"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ１","第３１節第１日","10/28(土)","","福岡","vs","横浜FM","ベススタ"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ２","第４０節第１日","10/28(土)","","仙台","vs","山口","ユアスタ"," ","ＤＡＺＮ　１０／２８（土）　ｏｒ　１０／２９（日）"
"2023","Ｊ２","第４０節第１日","10/28(土)","","清水","vs","熊本","アイスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第１日","10/28(土)","","磐田","vs","東京Ｖ","ヤマハ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第１日","10/28(土)","","藤枝","vs","水戸","藤枝サ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第１日","10/28(土)","","長崎","vs","徳島","トラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第１日","10/28(土)","","相模原","vs","松本","ギオンス"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第１日","10/28(土)","","FC大阪","vs","鳥取","花園"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第１日","10/28(土)","","奈良","vs","愛媛","ロートＦ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第２日","10/29(日)","","山形","vs","群馬","ＮＤスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第２日","10/29(日)","","大宮","vs","甲府","ＮＡＣＫ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第２日","10/29(日)","","千葉","vs","いわき","フクアリ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第２日","10/29(日)","","町田","vs","金沢","Ｇスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第２日","10/29(日)","","岡山","vs","栃木","Ｃスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４０節第２日","10/29(日)","","大分","vs","秋田","レゾド"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第２日","10/29(日)","","八戸","vs","讃岐","プラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第２日","10/29(日)","","福島","vs","鹿児島","とうスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第２日","10/29(日)","","長野","vs","沼津","長野Ｕ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第２日","10/29(日)","","富山","vs","岐阜","富山"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第２日","10/29(日)","","今治","vs","岩手","里山Ｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第２日","10/29(日)","","北九州","vs","YS横浜","ミクスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３３節第２日","10/29(日)","","宮崎","vs","琉球","ユニスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第１日","11/03(金・祝)","","甲府","vs","熊本","ＪＩＴス"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第２日","11/04(土)","","いわき","vs","山形","いわきＧ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第２日","11/04(土)","","金沢","vs","大分","石川西部"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第２日","11/04(土)","","徳島","vs","藤枝","鳴門大塚"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第２日","11/04(土)","","長崎","vs","仙台","トラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第１日","11/04(土)","","岩手","vs","鳥取","北上"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第１日","11/04(土)","","岐阜","vs","八戸","長良川"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第１日","11/04(土)","","琉球","vs","富山","タピスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第３日","11/05(日)","","群馬","vs","千葉","正田スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第３日","11/05(日)","","東京Ｖ","vs","栃木","味スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第３日","11/05(日)","","岡山","vs","秋田","Ｃスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第３日","11/05(日)","","山口","vs","町田","みらスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第２日","11/05(日)","","松本","vs","北九州","サンアル"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第２日","11/05(日)","","沼津","vs","宮崎","愛鷹"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第２日","11/05(日)","","FC大阪","vs","福島","花園"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第２日","11/05(日)","","讃岐","vs","長野","ピカスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第２日","11/05(日)","","愛媛","vs","YS横浜","ニンスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第２日","11/05(日)","","今治","vs","相模原","里山Ｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３４節第２日","11/05(日)","","鹿児島","vs","奈良","白波スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４１節第４日","11/08(水)","","清水","vs","大宮","アイスタ"," ","ＤＡＺＮ　※３　２０２３ＪリーグＹＢＣルヴァンカップにおいて清水がプライムステージ準決勝以前で敗退した場合、開催日が１１月５日（日）に変更となる可能性があります"
